"TransactionID";"ProductID";"CustomerID";"Date";"OrderTotal"
10231;9259;1003;2018-06-09;171
10232;9253;1085;2017-09-26;147
10233;9254;1062;2018-08-21;72
10234;9251;1040;2018-07-06;162
10235;9252;1051;2018-02-01;116
10236;9259;1080;2017-10-23;130
10237;9253;1078;2018-04-28;177
10238;9251;1022;2018-05-05;82
10239;9260;1044;2018-02-19;122
10240;9259;1079;2018-04-27;74
10241;9251;1037;2018-08-24;46
10242;9257;1006;2018-01-08;200
10243;9259;1029;2018-04-21;196
10244;9256;1039;2017-10-09;67
10245;9258;1004;2018-02-27;163
10246;9258;1085;2018-03-09;196
10247;9253;1069;2017-11-24;52
10248;9250;1076;2018-04-17;55
10249;9259;1014;2018-05-06;158
10250;9258;1022;2018-07-08;191
10251;9251;1064;2017-12-21;80
10252;9253;1059;2017-12-17;63
10253;9251;1058;2018-06-02;58
10254;9260;1076;2017-10-30;70
10255;9258;1049;2018-06-08;119
10256;9257;1026;2018-07-03;151
10257;9258;1028;2018-04-12;86
10258;9258;1049;2018-04-09;143
10259;9253;1045;2018-02-27;128
10260;9257;1057;2017-10-16;65
10261;9257;1078;2018-06-11;70
10262;9259;1081;2018-08-08;90
10263;9258;1059;2018-08-12;51
10264;9253;1002;2018-06-03;145
10265;9252;1080;2018-01-28;152
10266;9258;1041;2017-12-23;104
10267;9254;1016;2017-09-17;145
10268;9255;1027;2018-04-22;127
10269;9250;1035;2018-07-16;107
10270;9251;1056;2017-10-01;79
10271;9253;1024;2018-07-14;186
10272;9255;1064;2018-01-16;153
10273;9253;1015;2017-12-04;106
10274;9253;1036;2017-11-22;123
10275;9256;1054;2018-09-05;126
10276;9252;1034;2018-08-28;168
10277;9259;1014;2018-05-30;113
10278;9257;1067;2018-01-30;117
10279;9260;1082;2018-06-13;139
10280;9254;1080;2018-01-24;129
10281;9255;1002;2018-07-07;127
10282;9250;1042;2018-06-03;74
10283;9257;1042;2017-10-09;121
10284;9256;1009;2018-06-01;154
10285;9258;1002;2018-05-16;186
10286;9250;1059;2017-11-18;199
10287;9256;1065;2017-10-04;134
10288;9259;1046;2018-03-19;102
10289;9251;1048;2017-12-01;150
10290;9255;1066;2018-01-13;96
10291;9256;1070;2018-03-05;50
10292;9251;1090;2018-01-19;66
10293;9258;1027;2017-10-03;130
10294;9260;1050;2018-07-09;120
10295;9254;1008;2017-11-28;117
10296;9256;1048;2018-01-05;176
10297;9252;1037;2017-11-29;93
10298;9253;1008;2017-12-13;162
10299;9257;1078;2017-10-17;142
10300;9251;1087;2017-11-16;192
10301;9259;1068;2017-10-03;53
10302;9257;1024;2018-04-03;187
10303;9254;1025;2018-06-26;143
10304;9252;1033;2017-10-19;83
10305;9259;1042;2017-10-26;187
10306;9255;1027;2018-05-03;140
10307;9259;1048;2017-09-24;62
10308;9258;1047;2017-09-12;149
10309;9258;1050;2018-07-18;119
10310;9256;1080;2018-07-25;67
10311;9260;1019;2017-12-18;89
10312;9257;1008;2018-02-02;113
10313;9258;1060;2017-11-06;131
10314;9252;1090;2018-01-09;111
10315;9254;1067;2018-03-18;156
10316;9251;1048;2018-08-14;181
10317;9259;1006;2017-11-09;96
10318;9251;1005;2018-08-17;160
10319;9251;1059;2018-06-09;100
10320;9260;1086;2018-08-17;133
10321;9257;1084;2018-05-16;99
10322;9258;1016;2018-03-16;181
10323;9255;1034;2018-03-26;122
10324;9256;1031;2018-01-29;103
10325;9250;1068;2018-06-17;135
10326;9255;1049;2017-09-23;178
10327;9250;1048;2018-04-28;87
10328;9251;1052;2018-07-28;147
10329;9257;1069;2017-10-14;120
10330;9258;1080;2018-03-30;122
10331;9250;1072;2017-10-18;172
10332;9259;1009;2018-07-26;168
10333;9260;1043;2017-12-28;106
10334;9251;1003;2017-10-26;140
10335;9255;1084;2017-09-30;88
10336;9256;1043;2017-10-18;176
10337;9257;1030;2018-08-01;58
10338;9260;1041;2018-01-21;192
10339;9259;1076;2018-04-26;112
10340;9253;1011;2018-03-02;92
10341;9253;1013;2018-07-10;58
10342;9250;1055;2017-12-15;193
10343;9251;1028;2018-08-28;149
10344;9253;1049;2017-10-27;119
10345;9255;1089;2018-04-30;125
10346;9255;1052;2017-10-26;88
10347;9251;1064;2018-02-15;97
10348;9256;1084;2018-08-19;88
10349;9254;1030;2018-06-06;157
10350;9258;1044;2018-02-25;197
10351;9259;1024;2017-11-21;85
10352;9250;1023;2018-05-02;162
10353;9251;1036;2018-06-08;86
10354;9254;1022;2018-05-22;164
10355;9257;1032;2018-04-13;139
10356;9256;1015;2017-11-11;107
10357;9259;1084;2017-10-31;184
10358;9254;1035;2018-01-12;113
10359;9251;1002;2018-04-06;191
10360;9255;1045;2017-10-08;108
10361;9251;1017;2018-05-20;70
10362;9253;1032;2018-01-01;144
10363;9259;1010;2018-08-02;49
10364;9258;1013;2017-09-27;89
10365;9259;1019;2017-11-06;113
10366;9250;1080;2018-02-04;76
10367;9259;1086;2018-07-07;71
10368;9252;1078;2018-06-17;86
10369;9260;1075;2018-07-11;181
10370;9253;1070;2018-06-26;157
10371;9260;1060;2018-04-23;53
10372;9257;1012;2018-06-11;194
10373;9256;1060;2018-04-24;76
10374;9256;1056;2018-07-02;123
10375;9254;1047;2017-10-25;194
10376;9251;1084;2018-01-10;109
10377;9253;1024;2017-11-04;116
10378;9255;1038;2018-01-24;164
10379;9258;1005;2018-05-02;141
10380;9253;1063;2018-02-18;147
10381;9256;1022;2018-08-01;90
10382;9251;1054;2018-07-09;159
10383;9252;1052;2017-12-12;142
10384;9260;1063;2018-03-16;166
10385;9253;1027;2017-11-03;146
10386;9259;1058;2018-02-18;111
10387;9258;1081;2018-02-06;80
10388;9256;1017;2018-02-26;105
10389;9259;1018;2017-11-24;70
10390;9254;1063;2018-06-29;93
10391;9250;1083;2018-04-04;94
10392;9253;1076;2017-09-22;93
10393;9257;1021;2018-07-03;129
10394;9254;1012;2018-08-03;161
10395;9253;1043;2018-08-15;183
10396;9252;1035;2018-03-09;97
10397;9260;1029;2018-06-08;122
10398;9254;1088;2018-03-07;122
10399;9257;1047;2018-08-13;116
10400;9251;1054;2018-05-09;109
10401;9257;1064;2018-07-30;123
10402;9258;1007;2018-08-21;136
10403;9255;1087;2018-04-02;76
10404;9259;1080;2018-06-25;173
10405;9251;1076;2018-01-29;122
10406;9251;1017;2018-03-14;173
10407;9254;1014;2017-11-21;175
10408;9254;1013;2017-09-26;85
10409;9252;1021;2018-06-30;63
10410;9256;1037;2018-09-08;136
10411;9250;1061;2018-02-21;127
10412;9252;1047;2018-04-22;66
10413;9256;1059;2017-11-25;127
10414;9258;1010;2018-07-29;125
10415;9259;1042;2018-08-11;157
10416;9250;1081;2018-06-01;75
10417;9257;1078;2018-03-30;140
10418;9257;1035;2018-02-18;114
10419;9255;1027;2018-08-10;138
10420;9258;1073;2018-02-02;185
10421;9259;1053;2017-11-11;53
10422;9259;1076;2018-08-17;64
10423;9258;1025;2017-10-08;70
10424;9260;1079;2018-09-06;65
10425;9251;1072;2018-05-25;54
10426;9250;1081;2018-03-30;123
10427;9260;1028;2018-03-24;72
10428;9250;1058;2018-05-29;47
10429;9260;1004;2018-07-20;125
10430;9257;1041;2018-06-13;181
10431;9258;1050;2018-07-01;94
10432;9258;1059;2018-03-06;118
10433;9252;1011;2017-11-25;164
10434;9251;1020;2018-08-12;146
10435;9252;1089;2018-01-18;164
10436;9257;1004;2018-05-14;90
10437;9259;1018;2018-05-17;108
10438;9260;1050;2018-09-01;142
10439;9258;1029;2018-07-26;159
10440;9255;1003;2017-10-07;197
10441;9257;1074;2017-11-21;84
10442;9260;1044;2018-07-05;97
10443;9256;1047;2018-04-01;163
10444;9258;1006;2017-10-31;59
10445;9257;1072;2018-08-26;110
10446;9256;1063;2018-01-07;57
10447;9254;1058;2018-05-08;105
10448;9251;1016;2018-01-27;100
10449;9254;1012;2017-12-30;183
10450;9260;1045;2018-08-02;132
10451;9258;1034;2018-08-24;85
10452;9255;1075;2018-07-13;172
10453;9253;1082;2018-02-27;146
10454;9258;1022;2018-08-05;167
10455;9255;1036;2018-03-03;131
10456;9252;1074;2017-11-03;177
10457;9251;1045;2017-11-10;96
10458;9254;1085;2017-10-08;188
10459;9258;1080;2018-01-19;112
10460;9255;1053;2017-12-29;83
10461;9258;1025;2018-05-03;48
10462;9255;1030;2017-10-14;170
10463;9260;1007;2018-08-03;85
10464;9256;1034;2018-07-01;96
10465;9257;1045;2017-12-06;84
10466;9259;1015;2018-02-06;144
10467;9260;1038;2018-05-24;105
10468;9260;1031;2018-07-30;158
10469;9254;1090;2017-12-06;77
10470;9252;1003;2018-01-03;157
10471;9253;1053;2018-08-08;189
10472;9260;1056;2018-03-27;193
10473;9251;1079;2018-09-02;55
10474;9253;1030;2017-12-14;192
10475;9256;1033;2018-07-24;173
10476;9258;1086;2018-04-08;73
10477;9259;1005;2018-03-09;162
10478;9253;1068;2018-05-08;170
10479;9250;1035;2017-10-26;144
10480;9258;1048;2018-08-01;99
10481;9253;1088;2018-04-12;132
10482;9257;1072;2018-07-20;165
10483;9256;1078;2018-03-23;190
10484;9251;1043;2018-05-02;155
10485;9256;1025;2018-01-14;95
10486;9258;1085;2018-04-02;131
10487;9258;1020;2017-11-15;198
10488;9260;1031;2017-09-21;69
10489;9252;1031;2017-12-16;197
10490;9253;1004;2017-11-06;189
10491;9252;1060;2018-05-17;88
10492;9258;1007;2018-06-05;60
10493;9258;1057;2018-06-19;106
10494;9255;1053;2017-11-02;170
10495;9254;1036;2018-04-08;147
10496;9257;1076;2018-03-09;86
10497;9259;1029;2017-11-29;53
10498;9257;1068;2017-09-24;162
10499;9259;1077;2018-03-02;93
10500;9256;1085;2018-01-29;150
10501;9255;1042;2018-08-03;50
10502;9251;1045;2017-10-23;185
10503;9258;1053;2017-11-22;162
10504;9254;1009;2018-06-11;108
10505;9256;1041;2017-11-05;51
10506;9256;1033;2018-06-21;51
10507;9252;1033;2017-10-03;185
10508;9258;1064;2017-11-26;69
10509;9255;1078;2018-05-14;149
10510;9259;1014;2017-12-25;74
10511;9259;1042;2018-08-16;73
10512;9260;1008;2018-01-07;56
10513;9251;1008;2018-08-26;131
10514;9252;1031;2018-02-15;189
10515;9255;1011;2017-11-20;114
10516;9256;1069;2018-04-20;133
10517;9253;1075;2017-09-19;100
10518;9252;1067;2017-10-21;79
10519;9257;1007;2017-10-22;182
10520;9254;1075;2018-05-03;146
10521;9255;1003;2018-08-03;66
10522;9253;1020;2018-02-21;184
10523;9251;1007;2018-09-08;50
10524;9259;1045;2017-11-14;83
10525;9260;1008;2017-10-03;79
10526;9250;1079;2017-11-24;134
10527;9259;1012;2018-06-01;182
10528;9258;1018;2017-12-26;107
10529;9260;1046;2017-12-30;130
10530;9253;1078;2018-02-25;88
10531;9254;1065;2018-05-08;50
10532;9250;1050;2018-06-12;75
10533;9254;1014;2018-04-10;126
10534;9256;1016;2017-11-21;131
10535;9258;1029;2018-04-21;121
10536;9254;1027;2017-09-27;135
10537;9258;1010;2018-03-25;162
10538;9258;1016;2018-06-07;84
10539;9250;1049;2018-08-19;99
10540;9252;1017;2018-04-28;154
10541;9255;1077;2017-11-14;136
10542;9260;1024;2017-10-09;126
10543;9250;1025;2018-02-27;114
10544;9251;1089;2017-12-23;55
10545;9259;1034;2017-12-20;152
10546;9251;1016;2018-08-23;139
10547;9254;1058;2017-12-29;150
10548;9260;1030;2018-07-05;102
10549;9257;1089;2018-04-30;151
10550;9254;1086;2017-09-29;130
10551;9250;1051;2018-06-23;160
10552;9256;1079;2017-11-05;48
10553;9250;1013;2018-07-11;97
10554;9257;1070;2018-03-24;134
10555;9250;1027;2018-01-24;199
10556;9253;1070;2018-01-17;69
10557;9252;1009;2018-06-17;171
10558;9257;1014;2018-06-27;52
10559;9256;1010;2018-08-22;164
10560;9260;1057;2018-07-07;185
10561;9259;1044;2018-09-04;93
10562;9257;1034;2018-04-11;145
10563;9252;1045;2017-12-28;198
10564;9252;1064;2018-04-12;95
10565;9260;1014;2018-05-22;141
10566;9257;1088;2018-04-25;86
10567;9256;1029;2018-06-24;148
10568;9251;1021;2017-10-22;164
10569;9253;1056;2017-12-21;85
10570;9255;1035;2018-06-29;97
10571;9259;1068;2018-06-05;70
10572;9254;1034;2018-04-13;78
10573;9259;1040;2018-05-28;174
10574;9252;1040;2018-08-21;169
10575;9256;1045;2018-02-15;101
10576;9255;1064;2018-03-29;178
10577;9251;1048;2018-02-16;131
10578;9258;1050;2017-10-30;163
10579;9252;1022;2018-03-19;162
10580;9251;1036;2018-03-15;146
10581;9256;1063;2017-12-24;189
10582;9251;1013;2017-12-16;73
10583;9256;1055;2018-05-18;57
10584;9254;1024;2017-11-15;82
10585;9254;1056;2018-06-04;53
10586;9256;1065;2018-03-29;192
10587;9250;1064;2017-11-11;179
10588;9256;1003;2017-10-17;108
10589;9254;1071;2018-05-19;119
10590;9259;1075;2018-02-01;108
10591;9253;1066;2018-03-09;53
10592;9259;1031;2018-02-24;83
10593;9259;1072;2018-03-18;52
10594;9257;1024;2018-03-08;68
10595;9253;1085;2018-07-19;114
10596;9252;1069;2018-06-24;79
10597;9259;1051;2018-08-07;120
10598;9260;1047;2018-02-04;153
10599;9253;1050;2018-07-14;77
10600;9250;1047;2018-09-07;108
10601;9259;1073;2017-12-13;198
10602;9252;1014;2017-09-18;167
10603;9256;1056;2017-11-21;82
10604;9252;1009;2017-09-24;83
10605;9256;1045;2017-12-31;167
10606;9260;1057;2018-01-16;89
10607;9257;1075;2017-09-15;83
10608;9256;1007;2017-10-13;110
10609;9254;1072;2018-05-22;147
10610;9258;1033;2018-01-15;152
10611;9256;1051;2018-02-15;135
10612;9257;1058;2018-02-15;159
10613;9259;1051;2017-12-15;117
10614;9251;1009;2017-12-12;131
10615;9260;1088;2017-12-15;181
10616;9256;1059;2018-02-17;179
10617;9252;1022;2017-10-19;86
10618;9253;1034;2018-05-26;195
10619;9255;1029;2018-06-23;151
10620;9250;1071;2018-07-07;197
10621;9256;1065;2018-05-27;124
10622;9255;1070;2018-08-02;112
10623;9251;1028;2018-07-28;93
10624;9255;1018;2018-07-24;173
10625;9255;1030;2018-04-15;91
10626;9255;1077;2018-07-31;176
10627;9255;1030;2017-12-14;100
10628;9253;1037;2018-03-08;167
10629;9260;1037;2018-05-19;117
10630;9251;1053;2018-09-06;103
10631;9257;1067;2018-03-19;81
10632;9253;1046;2018-05-06;50
10633;9258;1086;2018-07-17;59
10634;9258;1041;2017-11-11;110
10635;9251;1051;2018-06-08;53
10636;9255;1066;2018-06-11;179
10637;9251;1018;2018-08-26;184
10638;9260;1074;2017-09-29;84
10639;9255;1024;2018-06-29;58
10640;9250;1053;2018-01-11;139
10641;9260;1018;2018-08-29;90
10642;9260;1026;2018-03-07;69
10643;9250;1041;2018-06-15;67
10644;9255;1021;2017-10-29;67
10645;9252;1082;2017-11-06;101
10646;9250;1038;2017-10-14;175
10647;9258;1039;2017-11-26;142
10648;9253;1028;2018-01-22;187
10649;9258;1016;2018-04-17;147
10650;9255;1061;2017-10-07;158
10651;9256;1019;2017-12-15;112
10652;9256;1009;2018-04-06;119
10653;9252;1046;2017-09-25;57
10654;9257;1015;2018-03-23;78
10655;9252;1078;2018-08-18;103
10656;9253;1057;2018-08-05;121
10657;9258;1090;2018-05-04;118
10658;9255;1073;2018-05-25;78
10659;9259;1030;2018-06-18;148
10660;9250;1052;2018-01-12;123
10661;9256;1016;2018-01-01;161
10662;9255;1035;2018-02-09;89
10663;9250;1010;2018-06-22;125
10664;9256;1087;2018-03-22;130
10665;9256;1024;2018-08-14;188
10666;9260;1066;2018-03-22;127
10667;9259;1048;2018-04-01;189
10668;9255;1033;2018-01-29;78
10669;9259;1066;2018-03-14;137
10670;9251;1079;2018-08-31;111
10671;9251;1043;2017-12-04;84
10672;9258;1003;2018-06-18;84
10673;9258;1043;2018-08-12;94
10674;9252;1003;2017-09-11;70
10675;9257;1039;2018-05-11;185
10676;9250;1049;2017-10-23;115
10677;9255;1051;2018-06-05;185
10678;9260;1063;2018-06-25;142
10679;9250;1087;2018-02-19;187
10680;9250;1064;2018-05-27;152
10681;9252;1028;2018-01-10;119
10682;9251;1087;2018-08-01;152
10683;9250;1050;2017-11-05;96
10684;9259;1064;2018-06-16;182
10685;9250;1049;2018-07-06;86
10686;9251;1054;2018-08-09;169
10687;9260;1076;2017-12-18;67
10688;9257;1060;2018-02-16;100
10689;9258;1009;2017-11-12;101
10690;9250;1011;2018-01-31;107
10691;9257;1016;2017-12-28;140
10692;9256;1006;2018-07-02;70
10693;9250;1077;2018-07-30;47
10694;9252;1076;2018-02-15;128
10695;9250;1070;2018-03-01;79
10696;9259;1043;2018-08-12;51
10697;9257;1004;2017-10-31;131
10698;9252;1037;2018-01-20;66
10699;9251;1067;2017-10-18;155
10700;9252;1008;2018-07-13;115
10701;9260;1065;2018-07-18;66
10702;9256;1066;2017-11-27;199
10703;9253;1063;2018-08-18;126
10704;9259;1049;2018-02-01;152
10705;9251;1023;2018-04-02;170
10706;9258;1004;2018-06-19;126
10707;9257;1063;2017-10-26;122
10708;9250;1074;2017-10-14;88
10709;9256;1071;2018-05-07;91
10710;9250;1089;2017-09-27;62
10711;9255;1044;2018-01-09;89
10712;9252;1028;2018-01-06;196
10713;9251;1031;2017-12-03;166
10714;9258;1080;2018-09-03;199
10715;9255;1066;2017-12-25;147
10716;9259;1081;2018-05-05;107
10717;9251;1065;2018-02-22;145
10718;9251;1043;2018-05-08;148
10719;9252;1002;2018-09-02;118
10720;9255;1008;2018-03-24;80
10721;9250;1014;2018-02-07;170
10722;9258;1026;2017-10-29;74
10723;9260;1005;2018-05-20;129
10724;9257;1036;2018-05-05;103
10725;9259;1045;2018-01-14;182
10726;9254;1049;2018-04-25;129
10727;9260;1065;2018-01-21;193
10728;9252;1071;2018-01-11;152
10729;9257;1055;2018-05-13;84
10730;9257;1087;2018-05-22;126
10731;9253;1040;2018-01-14;163
10732;9260;1036;2018-03-15;124
10733;9255;1065;2018-03-02;171
10734;9253;1042;2017-10-30;117
10735;9250;1075;2018-04-28;50
10736;9258;1069;2017-09-18;104
10737;9259;1039;2018-03-18;64
10738;9259;1026;2017-10-25;174
10739;9258;1035;2018-03-13;101
10740;9258;1075;2018-08-08;177
10741;9250;1067;2018-06-30;59
10742;9260;1043;2018-07-09;183
10743;9251;1034;2018-07-03;106
10744;9252;1054;2018-08-05;193
10745;9259;1058;2018-02-25;175
10746;9252;1007;2017-12-26;48
10747;9254;1076;2017-11-11;127
10748;9254;1039;2018-04-13;51
10749;9257;1062;2017-10-25;62
10750;9260;1082;2018-08-12;135
10751;9253;1028;2017-10-09;146
10752;9257;1037;2017-12-17;62
10753;9259;1029;2017-11-03;82
10754;9251;1049;2017-10-01;118
10755;9258;1073;2018-05-18;139
10756;9257;1033;2018-07-25;63
10757;9253;1015;2018-01-08;126
10758;9255;1046;2018-07-29;157
10759;9254;1046;2017-11-30;198
10760;9258;1016;2018-08-07;184
10761;9258;1036;2018-06-27;162
10762;9253;1037;2017-09-15;100
10763;9255;1067;2017-11-28;163
10764;9256;1026;2018-04-19;67
10765;9252;1077;2017-09-28;138
10766;9254;1012;2018-05-07;97
10767;9258;1018;2018-06-29;187
10768;9255;1064;2018-05-24;176
10769;9260;1015;2018-02-24;130
10770;9256;1033;2018-01-21;116
10771;9250;1076;2018-04-23;102
10772;9255;1064;2017-09-17;81
10773;9254;1043;2018-04-05;46
10774;9258;1072;2018-06-23;190
